user_id,entity_id,timestamp,user_id:token,entity_id:token,item_id:token
1,5434,2003-04-18,A2B8DJ0CKN9FAO,res:George_Lucas_in_Love,0615115187
2,5434,2002-06-04,AUDSM2CTLLW1Q,res:George_Lucas_in_Love,0615115187
7,5434,2000-07-12,A2QK0CLGM4Q0R3,res:George_Lucas_in_Love,0615115187
3,5434,2002-03-15,A96K1ZGW56S2I,res:George_Lucas_in_Love,0615115187
6,5434,2000-11-08,A3V6Z4RCDGRC44,res:George_Lucas_in_Love,0615115187
5,5434,2001-04-04,A3S1YIQQW7AZO,res:George_Lucas_in_Love,0615115187
4,5434,2001-09-02,A3DE1IYJGU5HPW,res:George_Lucas_in_Love,0615115187
572,5435,2014-05-16,A22GBH86L94L0I,res:Absence_of_Malice,0767804325
573,5435,2013-09-11,A3MV1KKHX51FYT,res:Absence_of_Malice,0767804325
574,5435,2012-12-24,A14I90JCYYG9SI,res:Absence_of_Malice,0767804325
20,5435,2012-05-13,ANGH6401L9Y0T,res:Absence_of_Malice,0767804325
575,5435,2010-11-01,A2KWQ64TRHB3YH,res:Absence_of_Malice,0767804325
583,5435,2004-11-23,A1ENC0ALMHVBU,res:Absence_of_Malice,0767804325
577,5435,2010-02-12,A2ZHSORK1HHYTT,res:Absence_of_Malice,0767804325
330,5435,2009-10-25,A2XRMQA6PJ5ZJ8,res:Absence_of_Malice,0767804325
113,5435,2009-04-10,ANCOMAI0I7LVG,res:Absence_of_Malice,0767804325
584,5435,2004-09-02,A2NJO6YE954DBH,res:Absence_of_Malice,0767804325
536,5435,2003-08-20,A1TK6R2JSC97HL,res:Absence_of_Malice,0767804325
137,5435,2003-06-17,A3R2YB0WTTB0IJ,res:Absence_of_Malice,0767804325
585,5435,2002-01-17,AJQ1S39GZBKUG,res:Absence_of_Malice,0767804325
580,5435,2006-12-13,A5A2QE6NECFR5,res:Absence_of_Malice,0767804325
508,5435,2017-08-23,A20EEWWSFMZ1PN,res:Absence_of_Malice,0767804325
579,5435,2007-02-23,AOHYZBTBQ5PN4,res:Absence_of_Malice,0767804325
578,5435,2009-01-30,A3PQ3K5RKNJYA1,res:Absence_of_Malice,0767804325
582,5435,2005-11-15,A1OTGBG66P6K5Y,res:Absence_of_Malice,0767804325
50,5435,2005-05-11,A1SVXJZ3386U2D,res:Absence_of_Malice,0767804325
