user_id,entity_id,timestamp,user_id:token,entity_id:token,item_id:token
2,36603,2001-05-01,A96K1ZGW56S2I,res:Keeping_the_Faith,B00003CXHG
2,49739,2002-02-11,A96K1ZGW56S2I,res:The_Matrix_Revisited,B00005OBB9
2,32221,2002-03-03,A96K1ZGW56S2I,res:His_Girl_Friday,6305416192
2,30648,2002-03-15,A96K1ZGW56S2I,res:George_Lucas_in_Love,0615115187
2,43791,2002-03-24,A96K1ZGW56S2I,res:Poltergeist_(1982_film),0792833201
2,34821,2002-05-12,A96K1ZGW56S2I,res:Joe_Dirt,B00005MEV2
2,36819,2002-09-11,A96K1ZGW56S2I,res:Kermit's_Swamp_Years,B00006AUHR
2,49855,2002-10-27,A96K1ZGW56S2I,res:The_Others_(2001_film),B00003CYLJ
2,49683,2002-11-10,A96K1ZGW56S2I,res:The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring,B00003CWT6
2,27776,2002-11-26,A96K1ZGW56S2I,res:Die_Another_Day,B00005JLBE
2,47712,2003-01-02,A96K1ZGW56S2I,res:Star_Trek:_Nemesis,B00005JLRT
2,48856,2003-01-26,A96K1ZGW56S2I,res:The_Adventures_of_Elmo_in_Grouchland,0767839277
2,24839,2003-02-09,A96K1ZGW56S2I,res:Catch_Me_If_You_Can,B00005JLSB
2,26423,2003-05-10,A96K1ZGW56S2I,res:Daddy_Day_Care,B00005JM4W
2,27393,2003-05-17,A96K1ZGW56S2I,res:Death_to_Smoochy,B00006CXHZ
2,31546,2003-05-17,A96K1ZGW56S2I,res:Halloween:_Resurrection,B00006LPHA
2,50265,2003-05-20,A96K1ZGW56S2I,res:The_Wild_Thornberrys_Movie,B00005JLS5
2,46629,2003-09-25,A96K1ZGW56S2I,res:Secondhand_Lions,B0000YTP02
2,32861,2003-10-11,A96K1ZGW56S2I,res:Intolerable_Cruelty,B00005JMET
2,20352,2003-11-04,A96K1ZGW56S2I,res:28_Days_Later,B00005JMA8
2,39928,2003-11-18,A96K1ZGW56S2I,res:Master_and_Commander:_The_Far_Side_of_the_World,B00008W64E
2,32671,2003-12-16,A96K1ZGW56S2I,res:Identity_(2003_film),B00008EY9G
2,23118,2004-01-24,A96K1ZGW56S2I,res:Below_(film),B00005JKWG
2,35438,2004-02-08,A96K1ZGW56S2I,res:Johnny_English,B00005JM20
2,51549,2004-05-24,A96K1ZGW56S2I,res:Van_Helsing:_The_London_Assignment,B0001CNRNY
2,31768,2004-08-18,A96K1ZGW56S2I,res:Harry_Potter_and_the_Prisoner_of_Azkaban_(film),B00005JMAH
2,47602,2004-09-02,A96K1ZGW56S2I,res:Spider-Man_2,B00005JMQW
2,44561,2004-09-11,A96K1ZGW56S2I,res:Resident_Evil:_Apocalypse,0767834739
2,48994,2004-09-20,A96K1ZGW56S2I,res:The_Boondock_Saints,B00005IC54
2,46425,2004-10-17,A96K1ZGW56S2I,res:School_of_Rock,B00018U9FW
2,24734,2004-10-25,A96K1ZGW56S2I,res:Carnival_of_Souls,1559409002
2,38463,2004-11-03,A96K1ZGW56S2I,res:Looney_Tunes:_Back_in_Action,B0001906VI
2,41715,2004-12-13,A96K1ZGW56S2I,res:National_Treasure_(film),B00005JN5E
2,49684,2004-12-14,A96K1ZGW56S2I,res:The_Lord_of_the_Rings:_The_Return_of_the_King,B00005JKZY
2,30214,2005-02-25,A96K1ZGW56S2I,res:From_Hell_(film),B00005JKJM
2,26079,2005-03-22,A96K1ZGW56S2I,res:Constantine_(film),B0009KA7BS
2,30375,2005-03-23,A96K1ZGW56S2I,res:Garden_State_(film),B00005JNC2
2,49691,2005-03-23,A96K1ZGW56S2I,res:The_Lost_Skeleton_of_Cadavra,B00020HAY2
2,29047,2005-08-27,A96K1ZGW56S2I,res:Equilibrium_(film),B00005JLWN
2,23001,2005-10-17,A96K1ZGW56S2I,res:Batman_Begins,B00005JNJV
2,37114,2006-01-12,A96K1ZGW56S2I,res:King_Kong_(2005_film),B00005JO20
2,32349,2006-04-18,A96K1ZGW56S2I,res:Hotel_Rwanda,B0007R4T3U
2,49997,2006-09-20,A96K1ZGW56S2I,res:The_Royal_Tenenbaums,B0000640VJ
2,50102,2006-09-21,A96K1ZGW56S2I,res:The_Station_Agent,B0001WTWDI
2,29511,2006-09-22,A96K1ZGW56S2I,res:Fantastic_Four_(2005_film),B00005JNTU
2,29272,2006-10-17,A96K1ZGW56S2I,res:Eternal_Sunshine_of_the_Spotless_Mind,B00005JMJG
2,38928,2006-10-20,A96K1ZGW56S2I,res:Madagascar_(2005_film),B00005JNX0
2,26217,2006-10-26,A96K1ZGW56S2I,res:Crash_(2004_film),B000A3XY5A
2,51436,2007-01-31,A96K1ZGW56S2I,res:United_93_(film),B00005JOZI
2,36135,2007-02-15,A96K1ZGW56S2I,res:Junebug_(film),B000BYRCQU
2,39932,2007-02-21,A96K1ZGW56S2I,res:Match_Point,B000EQHXNW
2,41403,2007-03-25,A96K1ZGW56S2I,res:Murderball_(film),B000B5XP24
2,23873,2007-04-04,A96K1ZGW56S2I,res:Bottle_Rocket,0767821408
2,30189,2007-09-08,A96K1ZGW56S2I,res:Friday_Night_Lights_(film),B00005JNEW
2,20353,2007-10-05,A96K1ZGW56S2I,res:28_Weeks_Later,B000TJBN7Q
2,46450,2008-01-17,A96K1ZGW56S2I,"res:Scotland,_PA",B00006G8IB
2,29652,2008-02-17,A96K1ZGW56S2I,res:Fido_(film),B000V4UH08
2,50340,2008-03-02,A96K1ZGW56S2I,res:There_Will_Be_Blood,B00104QSOM
2,49031,2008-04-21,A96K1ZGW56S2I,res:The_Bucket_List,B000YAF4MA
2,37762,2008-09-07,A96K1ZGW56S2I,res:Leatherheads,B001BL96JI
2,52774,2009-02-10,A96K1ZGW56S2I,"res:You're_a_Good_Sport,_Charlie_Brown",B001HADFUY
2,50619,2009-02-12,A96K1ZGW56S2I,res:Tin_Man_(1983_film),B0010X744G
2,30224,2009-04-14,A96K1ZGW56S2I,res:Frost/Nixon_(film),B001TH92N4
2,51530,2009-05-16,A96K1ZGW56S2I,res:Valkyrie_(film),B001KZIRKY
2,48498,2009-05-29,A96K1ZGW56S2I,res:Taken_(film),B001GCUNYO
2,30796,2010-09-08,A96K1ZGW56S2I,res:Get_Smart_(film),B001GMAVGE
7,31113,2013-09-01,A3V61K0EF38GP4,res:Good_Will_Hunting,0788814664
7,49329,2013-09-01,A3V61K0EF38GP4,res:The_Fugitive_(1993_film),079072961X
7,37433,2013-09-01,A3V61K0EF38GP4,res:Ladder_49,B00063MAXQ
7,49204,2013-09-01,A3V61K0EF38GP4,res:The_Departed,B000M341QE
7,49014,2013-09-07,A3V61K0EF38GP4,res:The_Breakfast_Club_(radio_show),078322687X
7,49044,2013-09-18,A3V61K0EF38GP4,res:The_Campaign_(film),B008220BGQ
7,51049,2013-09-20,A3V61K0EF38GP4,res:Toy_Story_3,B00275EHJG
7,44600,2013-10-11,A3V61K0EF38GP4,res:Reversible_Errors_(film),B0002S94C0
7,30355,2013-12-07,A3V61K0EF38GP4,res:Game_Change_(film),B007KAUWO2
7,47559,2013-12-18,A3V61K0EF38GP4,res:Space_Cowboys,B00005ALS2
7,40357,2013-12-18,A3V61K0EF38GP4,res:Men_in_Black_3,B005LAIHQS
7,41715,2014-01-17,A3V61K0EF38GP4,res:National_Treasure_(film),B00005JN5E
