user_id,entity_id,timestamp,user_id:token,entity_id:token,item_id:token
8,27385,2006-04-06,A1DYMH30TSRONY,res:A_Million_Little_Pieces,0307276902
8,44568,2006-10-01,A1DYMH30TSRONY,res:This_Thing_of_Darkness,075530280X
8,40876,2006-10-23,A1DYMH30TSRONY,res:The_Afghan,0143059165
8,33549,2006-11-03,A1DYMH30TSRONY,"res:I,_Mona_Lisa",0312341393
8,41224,2007-01-18,A1DYMH30TSRONY,res:The_Book_of_the_Dead_(novel),0446576980
8,45383,2007-01-25,A1DYMH30TSRONY,res:Voss_(novel),0099324717
8,27230,2007-04-06,A1DYMH30TSRONY,res:A_Bright_Red_Scream,0140280537
8,43709,2007-04-20,A1DYMH30TSRONY,res:The_Secret_Supper,0743287649
8,43134,2007-04-21,A1DYMH30TSRONY,res:The_No_Asshole_Rule,0446526568
8,42484,2007-05-12,A1DYMH30TSRONY,res:The_Innocent_Man:_Murder_and_Injustice_in_a_Small_Town,0345532015
8,44489,2007-06-01,A1DYMH30TSRONY,res:Theft:_A_Love_Story,0307263711
8,30985,2007-06-22,A1DYMH30TSRONY,res:Digital_Fortress,031218087X
8,29436,2007-06-22,A1DYMH30TSRONY,res:Cane_River_(novel),0446527327
8,31361,2007-06-22,A1DYMH30TSRONY,res:Eaters_of_the_Dead,0060891564
8,31770,2007-07-12,A1DYMH30TSRONY,res:Everest_(short_story),0792269845
8,27131,2007-08-19,A1DYMH30TSRONY,res:1001_Books_You_Must_Read_Before_You_Die,0789313707
8,31895,2007-09-01,A1DYMH30TSRONY,res:Fall_on_Your_Knees,0224042963
8,43292,2007-09-21,A1DYMH30TSRONY,res:The_Pillars_of_the_Earth,0143142372
8,36244,2007-12-06,A1DYMH30TSRONY,res:Measuring_the_World,0307277399
8,35639,2007-12-26,A1DYMH30TSRONY,res:Lord_of_the_Flies,0140283331
8,30983,2007-12-29,A1DYMH30TSRONY,res:Digging_to_America,0307263940
8,30819,2007-12-29,A1DYMH30TSRONY,res:Deception_(novel),0316058572
8,38812,2008-01-18,A1DYMH30TSRONY,res:Richard_III_(biography),0393007855
8,40991,2008-01-26,A1DYMH30TSRONY,res:The_Audacity_of_Hope,0307237699
8,35681,2008-01-27,A1DYMH30TSRONY,res:Lottery_(novel),014314264X
8,38362,2008-02-08,A1DYMH30TSRONY,res:Property_(novel),0375713301
8,28997,2008-02-08,A1DYMH30TSRONY,res:Blindness_(novel),0151002517
8,35446,2008-02-29,A1DYMH30TSRONY,res:Life_at_the_Bottom,1566633826
8,43296,2008-03-10,A1DYMH30TSRONY,res:The_Pirate's_Daughter:_A_Novel_of_Adventure,0812979427
8,46010,2008-03-21,A1DYMH30TSRONY,res:Written_in_Bone,0385340052
8,41390,2008-03-27,A1DYMH30TSRONY,res:The_Chemistry_of_Death,0385340044
8,29129,2008-05-02,A1DYMH30TSRONY,res:Boot_Camp_(novel),141690848X
8,43598,2008-08-14,A1DYMH30TSRONY,res:The_Ruins_(novel),030727828X
8,42583,2008-09-06,A1DYMH30TSRONY,res:The_King's_Last_Song,1931520569
8,36940,2008-09-26,A1DYMH30TSRONY,res:Mystic_River_(novel),0060584750
8,32004,2008-09-26,A1DYMH30TSRONY,res:Feather_Man,0714531480
8,40465,2009-05-14,A1DYMH30TSRONY,"res:Summer_Morning,_Summer_Night",1596062029
8,33352,2009-05-21,A1DYMH30TSRONY,res:Honolulu_(magazine),0312360401
