user_id,entity_id,timestamp,user_id:token,entity_id:token,item_id:token
7,17193,2006-04-06,A1DYMH30TSRONY,res:A_Million_Little_Pieces,0307276902
7,34376,2006-10-01,A1DYMH30TSRONY,res:This_Thing_of_Darkness,075530280X
7,30684,2006-10-23,A1DYMH30TSRONY,res:The_Afghan,0143059165
7,23357,2006-11-03,A1DYMH30TSRONY,"res:I,_Mona_Lisa",0312341393
7,31032,2007-01-18,A1DYMH30TSRONY,res:The_Book_of_the_Dead_(novel),0446576980
7,35191,2007-01-25,A1DYMH30TSRONY,res:Voss_(novel),0099324717
7,17038,2007-04-06,A1DYMH30TSRONY,res:A_Bright_Red_Scream,0140280537
7,33517,2007-04-20,A1DYMH30TSRONY,res:The_Secret_Supper,0743287649
7,32942,2007-04-21,A1DYMH30TSRONY,res:The_No_Asshole_Rule,0446526568
7,32292,2007-05-12,A1DYMH30TSRONY,res:The_Innocent_Man:_Murder_and_Injustice_in_a_Small_Town,0345532015
7,34297,2007-06-01,A1DYMH30TSRONY,res:Theft:_A_Love_Story,0307263711
7,20793,2007-06-22,A1DYMH30TSRONY,res:Digital_Fortress,031218087X
7,19244,2007-06-22,A1DYMH30TSRONY,res:Cane_River_(novel),0446527327
7,21169,2007-06-22,A1DYMH30TSRONY,res:Eaters_of_the_Dead,0060891564
7,21578,2007-07-12,A1DYMH30TSRONY,res:Everest_(short_story),0792269845
7,16939,2007-08-19,A1DYMH30TSRONY,res:1001_Books_You_Must_Read_Before_You_Die,0789313707
7,21703,2007-09-01,A1DYMH30TSRONY,res:Fall_on_Your_Knees,0224042963
7,33100,2007-09-21,A1DYMH30TSRONY,res:The_Pillars_of_the_Earth,0143142372
7,26052,2007-12-06,A1DYMH30TSRONY,res:Measuring_the_World,0307277399
7,25447,2007-12-26,A1DYMH30TSRONY,res:Lord_of_the_Flies,0140283331
7,20627,2007-12-29,A1DYMH30TSRONY,res:Deception_(novel),0316058572
7,20791,2007-12-29,A1DYMH30TSRONY,res:Digging_to_America,0307263940
7,28620,2008-01-18,A1DYMH30TSRONY,res:Richard_III_(biography),0393007855
7,30799,2008-01-26,A1DYMH30TSRONY,res:The_Audacity_of_Hope,0307237699
7,25489,2008-01-27,A1DYMH30TSRONY,res:Lottery_(novel),014314264X
7,18805,2008-02-08,A1DYMH30TSRONY,res:Blindness_(novel),0151002517
7,28170,2008-02-08,A1DYMH30TSRONY,res:Property_(novel),0375713301
7,25254,2008-02-29,A1DYMH30TSRONY,res:Life_at_the_Bottom,1566633826
7,33104,2008-03-10,A1DYMH30TSRONY,res:The_Pirate's_Daughter:_A_Novel_of_Adventure,0812979427
7,35818,2008-03-21,A1DYMH30TSRONY,res:Written_in_Bone,0385340052
7,31198,2008-03-27,A1DYMH30TSRONY,res:The_Chemistry_of_Death,0385340044
7,18937,2008-05-02,A1DYMH30TSRONY,res:Boot_Camp_(novel),141690848X
7,33406,2008-08-14,A1DYMH30TSRONY,res:The_Ruins_(novel),030727828X
7,32391,2008-09-06,A1DYMH30TSRONY,res:The_King's_Last_Song,1931520569
7,21812,2008-09-26,A1DYMH30TSRONY,res:Feather_Man,0714531480
7,26748,2008-09-26,A1DYMH30TSRONY,res:Mystic_River_(novel),0060584750
7,30273,2009-05-14,A1DYMH30TSRONY,"res:Summer_Morning,_Summer_Night",1596062029
7,23160,2009-05-21,A1DYMH30TSRONY,res:Honolulu_(magazine),0312360401
7,31962,2009-07-30,A1DYMH30TSRONY,res:The_Girl_with_the_Dragon_Tattoo,0143170090
7,32527,2009-08-01,A1DYMH30TSRONY,res:The_Lieutenant_(novel),0802119166
7,19951,2009-08-13,A1DYMH30TSRONY,res:Cookie_(novel),1432730207
7,33516,2009-09-10,A1DYMH30TSRONY,res:The_Secret_Speech_(novel),0446402400
7,23588,2009-10-24,A1DYMH30TSRONY,res:Independent_People,009952712X
7,17946,2009-12-02,A1DYMH30TSRONY,res:Angler:_The_Cheney_Vice_Presidency,0143116169
